                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    323,                0.44029,                0.28124,                0.84898,                0.99749,                      1,                  0.995,                0.96092,                0.30026,                0.20806,                0.81011,             0.00072488,             0.00072488,             0.00072488
                    324,                0.45352,                0.29439,                 0.8542,                0.99745,                      1,                  0.995,                0.97487,                0.25921,                0.19747,                0.80149,             0.00072092,             0.00072092,             0.00072092
                    325,                0.44914,                0.30345,                0.85074,                0.99741,                      1,                  0.995,                0.98802,                0.26325,                0.20107,                0.79888,             0.00071696,             0.00071696,             0.00071696
                    326,                0.44388,                0.29042,                0.84364,                0.99741,                      1,                  0.995,                0.98802,                0.26325,                0.20107,                0.79888,               0.000713,               0.000713,               0.000713
                    327,                0.45556,                0.29193,                0.84679,                0.99741,                      1,                  0.995,                0.97945,                0.26199,                0.19833,                0.79793,             0.00070904,             0.00070904,             0.00070904
                    328,                0.49123,                0.30396,                0.87302,                0.99742,                      1,                  0.995,                0.96963,                0.26584,                0.20308,                0.79814,             0.00070508,             0.00070508,             0.00070508
                    329,                0.42098,                0.28679,                0.83915,                0.99745,                      1,                  0.995,                0.96773,                0.27617,                0.21261,                0.79713,             0.00070112,             0.00070112,             0.00070112
                    330,                 0.4575,                0.30838,                0.86845,                0.99748,                      1,                  0.995,                0.97318,                0.26453,                 0.2043,                0.79618,             0.00069716,             0.00069716,             0.00069716
                    331,                0.44612,                0.29123,                0.84288,                0.99749,                      1,                  0.995,                0.97435,                0.25429,                0.19735,                0.79604,              0.0006932,              0.0006932,              0.0006932
                    332,                0.45173,                0.29243,                0.85938,                0.99747,                      1,                  0.995,                0.99232,                0.24106,                0.19071,                 0.7966,             0.00068924,             0.00068924,             0.00068924
                    333,                0.42749,                0.27867,                 0.8318,                0.99746,                      1,                  0.995,                0.99232,                0.27493,                0.21851,                0.80089,             0.00068528,             0.00068528,             0.00068528
                    334,                0.46777,                0.31835,                 0.8944,                0.99746,                      1,                  0.995,                0.99232,                0.27493,                0.21851,                0.80089,             0.00068132,             0.00068132,             0.00068132
                    335,                0.47371,                0.32432,                0.87278,                0.99743,                      1,                  0.995,                0.98628,                0.29706,                0.22398,                0.80572,             0.00067736,             0.00067736,             0.00067736
                    336,                0.42177,                0.28567,                 0.8341,                0.99742,                      1,                  0.995,                0.98296,                0.27267,                0.21641,                0.80338,              0.0006734,              0.0006734,              0.0006734
                    337,                0.41822,                0.28612,                0.84486,                0.99746,                      1,                  0.995,                0.99145,                0.24737,                0.21368,                 0.7973,             0.00066944,             0.00066944,             0.00066944
                    338,                0.49834,                0.30865,                0.87471,                0.99742,                      1,                  0.995,                0.98301,                0.25255,                0.21997,                0.79935,             0.00066548,             0.00066548,             0.00066548
                    339,                0.44203,                0.28954,                0.85281,                0.99742,                      1,                  0.995,                0.97411,                0.26005,                0.22162,                0.80084,             0.00066152,             0.00066152,             0.00066152
                    340,                0.48402,                0.51029,                0.94559,                0.99743,                      1,                  0.995,                 0.9813,                0.26191,                0.23078,                0.80424,             0.00065756,             0.00065756,             0.00065756
                    341,                0.43627,                0.29479,                0.84663,                0.99747,                      1,                  0.995,                0.96537,                0.29168,                 0.2328,                 0.8118,              0.0006536,              0.0006536,              0.0006536
                    342,                0.49583,                0.31604,                0.88549,                0.99747,                      1,                  0.995,                0.96537,                0.29168,                 0.2328,                 0.8118,             0.00064964,             0.00064964,             0.00064964
                    343,                0.44714,                0.29155,                0.85548,                0.99745,                      1,                  0.995,                0.96248,                0.29028,                0.23788,                 0.8096,             0.00064568,             0.00064568,             0.00064568
                    344,                0.45804,                0.30499,                0.86538,                0.99746,                      1,                  0.995,                0.97289,                0.27567,                0.22617,                0.80518,             0.00064172,             0.00064172,             0.00064172
                    345,                0.51621,                0.31587,                 0.8762,                0.99748,                      1,                  0.995,                0.98937,                0.26972,                0.21435,                0.80401,             0.00063776,             0.00063776,             0.00063776
                    346,                0.44913,                0.28791,                0.85258,                0.99745,                      1,                  0.995,                0.98888,                0.28504,                0.22077,                0.80586,              0.0006338,              0.0006338,              0.0006338
                    347,                0.49841,                0.31407,                0.86341,                0.99746,                      1,                  0.995,                0.98677,                0.31348,                0.23198,                0.80991,             0.00062984,             0.00062984,             0.00062984
                    348,                0.48046,                0.29901,                0.86239,                0.99746,                      1,                  0.995,                0.98341,                0.27744,                0.21802,                0.80597,             0.00062588,             0.00062588,             0.00062588
                    349,                0.48544,                 0.3114,                 0.8733,                0.99744,                      1,                  0.995,                0.98039,                0.27684,                0.21974,                0.80444,             0.00062192,             0.00062192,             0.00062192
                    350,                 0.4612,                0.32985,                0.88109,                0.99744,                      1,                  0.995,                0.98039,                0.27684,                0.21974,                0.80444,             0.00061796,             0.00061796,             0.00061796
                    351,                0.43285,                0.28404,                0.83747,                0.99742,                      1,                  0.995,                0.98151,                0.29312,                0.20906,                0.80599,               0.000614,               0.000614,               0.000614
                    352,                0.39773,                0.26362,                0.83955,                0.99744,                      1,                  0.995,                 0.9808,                 0.2593,                0.19913,                0.80445,             0.00061004,             0.00061004,             0.00061004
                    353,                0.41394,                0.26738,                0.83646,                0.99745,                      1,                  0.995,                0.98155,                0.25836,                0.20244,                0.80745,             0.00060608,             0.00060608,             0.00060608
                    354,                 0.4266,                0.28235,                0.84831,                 0.9974,                      1,                  0.995,                0.98499,                0.27046,                 0.2015,                0.80926,             0.00060212,             0.00060212,             0.00060212
                    355,                0.44874,                0.29276,                0.85338,                0.99742,                      1,                  0.995,                0.98439,                0.24454,                0.20639,                0.80484,             0.00059816,             0.00059816,             0.00059816
                    356,                0.40726,                0.26593,                 0.8339,                0.99748,                      1,                  0.995,                  0.995,                0.24729,                0.21509,                0.80443,              0.0005942,              0.0005942,              0.0005942
                    357,                0.42975,                0.27862,                0.85353,                0.99747,                      1,                  0.995,                  0.995,                0.26222,                0.22796,                0.80658,             0.00059024,             0.00059024,             0.00059024
                    358,                0.44581,                0.28218,                0.84684,                0.99747,                      1,                  0.995,                  0.995,                0.26222,                0.22796,                0.80658,             0.00058628,             0.00058628,             0.00058628
                    359,                0.45066,                0.28645,                0.86893,                0.99747,                      1,                  0.995,                  0.995,                0.25635,                 0.2259,                0.80608,             0.00058232,             0.00058232,             0.00058232
                    360,                 0.4342,                0.28113,                0.85489,                0.99751,                      1,                  0.995,                  0.995,                0.25546,                0.22698,                0.80332,             0.00057836,             0.00057836,             0.00057836
                    361,                0.42318,                0.28599,                0.86958,                 0.9975,                      1,                  0.995,                0.98197,                0.26385,                 0.2161,                0.80436,              0.0005744,              0.0005744,              0.0005744
                    362,                0.46079,                0.28283,                0.85792,                0.99746,                      1,                  0.995,                 0.9709,                0.25978,                0.19957,                0.80118,             0.00057044,             0.00057044,             0.00057044
                    363,                0.43411,                0.27961,                0.84324,                0.99744,                      1,                  0.995,                0.97878,                0.25778,                0.21129,                0.79939,             0.00056648,             0.00056648,             0.00056648
                    364,                0.41679,                0.27449,                0.85797,                0.99744,                      1,                  0.995,                0.98414,                0.27142,                0.22084,                0.80125,             0.00056252,             0.00056252,             0.00056252
                    365,                0.54367,                0.33138,                0.90102,                0.99742,                      1,                  0.995,                0.98096,                0.28693,                0.22552,                0.80453,             0.00055856,             0.00055856,             0.00055856
                    366,                0.44565,                0.28992,                0.85984,                0.99742,                      1,                  0.995,                0.98096,                0.28693,                0.22552,                0.80453,              0.0005546,              0.0005546,              0.0005546
                    367,                 0.4385,                0.27098,                0.84422,                0.99742,                      1,                  0.995,                0.96925,                0.27606,                0.21867,                0.80341,             0.00055064,             0.00055064,             0.00055064
                    368,                 0.4399,                0.27111,                0.83348,                 0.9974,                      1,                  0.995,                0.96165,                0.26992,                0.21326,                0.80381,             0.00054668,             0.00054668,             0.00054668
                    369,                0.39752,                0.26854,                 0.8449,                0.99737,                      1,                  0.995,                0.98164,                0.24439,                0.20452,                0.80152,             0.00054272,             0.00054272,             0.00054272
                    370,                0.42753,                0.27162,                0.83988,                0.99739,                      1,                  0.995,                0.98982,                0.23619,                0.20159,                0.80119,             0.00053876,             0.00053876,             0.00053876
                    371,                0.46994,                0.32318,                0.88997,                0.99737,                      1,                  0.995,                   0.99,                0.24768,                0.20825,                0.80204,              0.0005348,              0.0005348,              0.0005348
                    372,                0.40632,                0.27703,                0.83537,                0.99744,                      1,                  0.995,                0.98036,                0.26618,                0.22729,                0.80357,             0.00053084,             0.00053084,             0.00053084
                    373,                0.42489,                0.28016,                0.84349,                0.99745,                      1,                  0.995,                0.97704,                 0.2696,                0.22652,                0.80567,             0.00052688,             0.00052688,             0.00052688
                    374,                0.45705,                0.29978,                0.88208,                0.99745,                      1,                  0.995,                0.97704,                 0.2696,                0.22652,                0.80567,             0.00052292,             0.00052292,             0.00052292
                    375,                0.42091,                  0.289,                0.84942,                0.99743,                      1,                  0.995,                0.98123,                0.25867,                0.21622,                0.80345,             0.00051896,             0.00051896,             0.00051896
                    376,                0.41997,                0.27703,                0.83664,                0.99743,                      1,                  0.995,                0.97196,                0.26875,                0.21661,                0.80476,               0.000515,               0.000515,               0.000515
                    377,                0.40569,                0.26438,                0.83588,                0.99746,                      1,                  0.995,                0.98175,                0.27468,                0.22217,                 0.8037,             0.00051104,             0.00051104,             0.00051104
                    378,                 0.4073,                0.25954,                0.83349,                0.99745,                      1,                  0.995,                0.99188,                0.26925,                 0.2208,                0.80099,             0.00050708,             0.00050708,             0.00050708
                    379,                0.40169,                0.26943,                0.85181,                0.99747,                      1,                  0.995,                0.97542,                0.27261,                0.23088,                0.80217,             0.00050312,             0.00050312,             0.00050312
                    380,                0.43378,                 0.2778,                 0.8596,                0.99745,                      1,                  0.995,                0.95088,                0.27585,                0.23188,                0.80345,             0.00049916,             0.00049916,             0.00049916
                    381,                0.41992,                0.28576,                 0.8465,                0.99745,                      1,                  0.995,                0.96626,                0.27274,                0.22714,                  0.804,              0.0004952,              0.0004952,              0.0004952
                    382,                0.39148,                0.26518,                0.82399,                0.99745,                      1,                  0.995,                0.96626,                0.27274,                0.22714,                  0.804,             0.00049124,             0.00049124,             0.00049124
                    383,                0.42443,                0.27317,                0.83996,                0.99751,                      1,                  0.995,                0.96393,                0.26725,                0.21592,                0.80213,             0.00048728,             0.00048728,             0.00048728
                    384,                0.41942,                0.27895,                0.83666,                0.99753,                      1,                  0.995,                0.97631,                0.28337,                0.20017,                0.80443,             0.00048332,             0.00048332,             0.00048332
                    385,                0.41689,                0.27872,                0.82547,                 0.9975,                      1,                  0.995,                0.97053,                0.27396,                0.19865,                0.80405,             0.00047936,             0.00047936,             0.00047936
                    386,                0.42066,                0.26604,                  0.864,                0.99746,                      1,                  0.995,                0.97984,                0.25158,                0.20224,                0.80159,              0.0004754,              0.0004754,              0.0004754
                    387,                0.38961,                0.28022,                0.85047,                0.99747,                      1,                  0.995,                0.98666,                0.24933,                0.20039,                 0.7994,             0.00047144,             0.00047144,             0.00047144
                    388,                0.40671,                 0.2647,                0.83426,                0.99747,                      1,                  0.995,                0.99083,                0.24103,                0.19951,                0.79731,             0.00046748,             0.00046748,             0.00046748
                    389,                0.39279,                0.25742,                0.81616,                0.99747,                      1,                  0.995,                0.99121,                0.23838,                0.19938,                0.79793,             0.00046352,             0.00046352,             0.00046352
                    390,                   0.39,                0.26921,                0.83853,                0.99747,                      1,                  0.995,                0.99121,                0.23838,                0.19938,                0.79793,             0.00045956,             0.00045956,             0.00045956
                    391,                0.42098,                0.27413,                0.84589,                0.99749,                      1,                  0.995,                0.99117,                0.24116,                0.19657,                0.79788,              0.0004556,              0.0004556,              0.0004556
                    392,                0.40537,                0.26593,                0.83021,                0.99752,                      1,                  0.995,                0.98777,                0.23275,                0.18923,                0.79708,             0.00045164,             0.00045164,             0.00045164
                    393,                 0.3901,                0.26241,                0.85333,                0.99752,                      1,                  0.995,                  0.995,                0.23144,                0.19021,                0.79698,             0.00044768,             0.00044768,             0.00044768
                    394,                0.37868,                0.26266,                0.83323,                0.99753,                      1,                  0.995,                0.98816,                0.23842,                 0.1942,                0.79687,             0.00044372,             0.00044372,             0.00044372
                    395,                0.37975,                0.26236,                0.84098,                0.99754,                      1,                  0.995,                0.99216,                0.25112,                 0.1953,                0.79976,             0.00043976,             0.00043976,             0.00043976
                    396,                0.37521,                0.27874,                0.83842,                0.99751,                      1,                  0.995,                0.98281,                0.25447,                0.19963,                0.80033,              0.0004358,              0.0004358,              0.0004358
                    397,                0.38141,                0.25337,                0.82802,                 0.9975,                      1,                  0.995,                0.99093,                0.24501,                0.20407,                0.79788,             0.00043184,             0.00043184,             0.00043184
                    398,                0.41254,                 0.2631,                 0.8459,                 0.9975,                      1,                  0.995,                0.99093,                0.24501,                0.20407,                0.79788,             0.00042788,             0.00042788,             0.00042788
                    399,                0.38382,                0.25438,                0.84244,                 0.9975,                      1,                  0.995,                 0.9816,                 0.2508,                0.20262,                0.79931,             0.00042392,             0.00042392,             0.00042392
                    400,                0.38897,                0.25108,                0.83657,                0.99747,                      1,                  0.995,                0.97013,                0.26041,                0.20121,                0.80261,             0.00041996,             0.00041996,             0.00041996
                    401,                0.41671,                0.26968,                0.84245,                0.99747,                      1,                  0.995,                0.98572,                0.25105,                0.19166,                0.80262,               0.000416,               0.000416,               0.000416
                    402,                0.39454,                0.25665,                0.84541,                0.99747,                      1,                  0.995,                 0.9855,                0.24354,                0.19771,                0.80354,             0.00041204,             0.00041204,             0.00041204
                    403,                0.40648,                0.26788,                 0.8388,                0.99746,                      1,                  0.995,                0.99133,                0.24827,                0.19674,                0.80292,             0.00040808,             0.00040808,             0.00040808
                    404,                0.41817,                0.27333,                0.84268,                0.99745,                      1,                  0.995,                0.98644,                0.24513,                0.19879,                0.80194,             0.00040412,             0.00040412,             0.00040412
                    405,                0.36901,                0.24393,                0.82108,                0.99747,                      1,                  0.995,                0.99109,                0.23457,                0.20041,                0.80055,             0.00040016,             0.00040016,             0.00040016
                    406,                0.38415,                0.25904,                 0.8302,                0.99747,                      1,                  0.995,                0.99109,                0.23457,                0.20041,                0.80055,              0.0003962,              0.0003962,              0.0003962
                    407,                0.38477,                0.26037,                0.84417,                0.99745,                      1,                  0.995,                0.99109,                0.23119,                0.19619,                0.80085,             0.00039224,             0.00039224,             0.00039224
                    408,                0.39126,                0.26415,                 0.8474,                0.99747,                      1,                  0.995,                0.98592,                0.23373,                0.19145,                0.80027,             0.00038828,             0.00038828,             0.00038828
                    409,                0.37553,                0.25621,                0.84249,                0.99747,                      1,                  0.995,                0.98525,                0.22777,                0.19768,                0.79905,             0.00038432,             0.00038432,             0.00038432
                    410,                0.42486,                0.27537,                0.85641,                0.99752,                      1,                  0.995,                0.98484,                0.23249,                0.19597,                0.79783,             0.00038036,             0.00038036,             0.00038036
                    411,                0.37523,                0.24743,                0.82765,                0.99749,                      1,                  0.995,                0.99141,                0.22496,                0.18507,                0.79728,              0.0003764,              0.0003764,              0.0003764
                    412,                0.37432,                0.25449,                0.82259,                0.99752,                      1,                  0.995,                  0.995,                0.22331,                  0.181,                0.79593,             0.00037244,             0.00037244,             0.00037244
                    413,                0.37644,                0.24703,                0.82948,                 0.9975,                      1,                  0.995,                0.99244,                0.23201,                0.18541,                0.79707,             0.00036848,             0.00036848,             0.00036848
                    414,                0.37743,                0.26267,                0.83881,                 0.9975,                      1,                  0.995,                0.99244,                0.23201,                0.18541,                0.79707,             0.00036452,             0.00036452,             0.00036452
                    415,                0.38027,                0.25615,                0.83243,                0.99751,                      1,                  0.995,                0.99238,                0.21964,                0.18089,                0.79545,             0.00036056,             0.00036056,             0.00036056
                    416,                0.40568,                0.26909,                0.85832,                 0.9975,                      1,                  0.995,                  0.995,                0.21399,                0.17609,                0.79617,              0.0003566,              0.0003566,              0.0003566
                    417,                0.37439,                0.25161,                0.85814,                0.99747,                      1,                  0.995,                0.99081,                0.22262,                0.17695,                0.79721,             0.00035264,             0.00035264,             0.00035264
                    418,                0.35625,                 0.2421,                0.84158,                0.99745,                      1,                  0.995,                0.99161,                0.22915,                0.17474,                0.79728,             0.00034868,             0.00034868,             0.00034868
                    419,                 0.4078,                0.27537,                0.84388,                0.99746,                      1,                  0.995,                0.99106,                0.21757,                0.18301,                0.79669,             0.00034472,             0.00034472,             0.00034472
                    420,                0.37514,                0.25573,                  0.831,                0.99751,                      1,                  0.995,                0.99057,                0.21353,                0.17981,                 0.7983,             0.00034076,             0.00034076,             0.00034076
                    421,                0.38244,                0.27165,                0.85326,                0.99748,                      1,                  0.995,                0.98559,                0.20733,                0.17696,                0.79742,              0.0003368,              0.0003368,              0.0003368
                    422,                0.39394,                0.26346,                0.85272,                0.99748,                      1,                  0.995,                0.98559,                0.20733,                0.17696,                0.79742,             0.00033284,             0.00033284,             0.00033284
                    423,                0.42718,                 0.2781,                0.86914,                0.99748,                      1,                  0.995,                0.98548,                 0.2054,                0.18135,                0.79601,             0.00032888,             0.00032888,             0.00032888
                    424,                0.39139,                0.25929,                0.83399,                0.99751,                      1,                  0.995,                0.99051,                 0.2063,                0.17816,                0.79438,             0.00032492,             0.00032492,             0.00032492
                    425,                0.40517,                0.25731,                0.85085,                0.99749,                      1,                  0.995,                0.98726,                0.20981,                0.18018,                0.79562,             0.00032096,             0.00032096,             0.00032096
                    426,                0.35844,                0.23877,                0.81854,                 0.9975,                      1,                  0.995,                0.98715,                0.21043,                0.18299,                0.79649,               0.000317,               0.000317,               0.000317
                    427,                0.36539,                0.25226,                0.84924,                 0.9975,                      1,                  0.995,                  0.995,                0.20281,                0.18969,                0.79463,             0.00031304,             0.00031304,             0.00031304
                    428,                0.37957,                0.25159,                 0.8698,                 0.9975,                      1,                  0.995,                  0.995,                0.20474,                0.18607,                0.79417,             0.00030908,             0.00030908,             0.00030908
                    429,                0.38786,                0.25636,                0.82776,                0.99749,                      1,                  0.995,                  0.995,                0.21147,                0.18701,                 0.7942,             0.00030512,             0.00030512,             0.00030512
                    430,                0.37075,                0.25989,                0.85269,                0.99749,                      1,                  0.995,                  0.995,                0.21147,                0.18701,                 0.7942,             0.00030116,             0.00030116,             0.00030116
                    431,                0.39018,                0.25615,                0.84912,                0.99751,                      1,                  0.995,                  0.995,                0.22285,                0.18719,                0.79781,              0.0002972,              0.0002972,              0.0002972
                    432,                0.36739,                  0.257,                0.85561,                0.99751,                      1,                  0.995,                0.98276,                0.23488,                0.17444,                0.79988,             0.00029324,             0.00029324,             0.00029324
                    433,                0.42372,                0.27645,                0.85041,                0.99752,                      1,                  0.995,                0.99238,                0.23217,                 0.1809,                0.79927,             0.00028928,             0.00028928,             0.00028928
                    434,                0.41173,                0.27241,                0.83677,                0.99749,                      1,                  0.995,                0.99238,                0.23497,                0.17652,                0.79844,             0.00028532,             0.00028532,             0.00028532
                    435,                0.39964,                 0.2743,                0.82519,                 0.9975,                      1,                  0.995,                  0.995,                0.23443,                0.18766,                0.79829,             0.00028136,             0.00028136,             0.00028136
                    436,                0.40244,                0.26101,                0.84231,                0.99753,                      1,                  0.995,                0.99075,                0.23704,                0.18853,                0.79803,              0.0002774,              0.0002774,              0.0002774
                    437,                0.39258,                0.25945,                   0.84,                 0.9975,                      1,                  0.995,                 0.9919,                0.24948,                0.18319,                0.80011,             0.00027344,             0.00027344,             0.00027344
                    438,                0.38601,                0.25975,                0.83868,                 0.9975,                      1,                  0.995,                 0.9919,                0.24948,                0.18319,                0.80011,             0.00026948,             0.00026948,             0.00026948
                    439,                0.35255,                0.24256,                0.83637,                 0.9975,                      1,                  0.995,                0.98363,                0.25302,                0.18265,                0.80046,             0.00026552,             0.00026552,             0.00026552
                    440,                0.35017,                0.24087,                0.82004,                0.99749,                      1,                  0.995,                0.97904,                0.26272,                0.19279,                0.80164,             0.00026156,             0.00026156,             0.00026156
                    441,                0.37971,                0.25233,                0.82391,                0.99752,                      1,                  0.995,                0.97596,                0.25953,                0.18496,                0.80192,              0.0002576,              0.0002576,              0.0002576
                    442,                0.38882,                 0.2764,                0.84855,                0.99754,                      1,                  0.995,                0.97088,                0.25087,                0.18754,                0.79931,             0.00025364,             0.00025364,             0.00025364
                    443,                0.36672,                0.24952,                 0.8448,                0.99752,                      1,                  0.995,                0.97846,                0.24305,                0.18461,                0.79663,             0.00024968,             0.00024968,             0.00024968
                    444,                0.33577,                0.25056,                0.84639,                0.99748,                      1,                  0.995,                0.97388,                0.24042,                0.18264,                0.79643,             0.00024572,             0.00024572,             0.00024572
                    445,                0.38917,                0.26003,                0.85195,                0.99753,                      1,                  0.995,                0.97327,                0.23047,                0.18769,                0.79679,             0.00024176,             0.00024176,             0.00024176
                    446,                0.37374,                0.23925,                0.83399,                0.99753,                      1,                  0.995,                0.97327,                0.23047,                0.18769,                0.79679,              0.0002378,              0.0002378,              0.0002378
                    447,                0.33239,                 0.2398,                0.84194,                 0.9975,                      1,                  0.995,                0.98189,                0.22619,                0.18288,                0.79691,             0.00023384,             0.00023384,             0.00023384
                    448,                0.32222,                0.23052,                 0.8153,                0.99753,                      1,                  0.995,                0.98811,                0.22943,                0.18663,                0.79808,             0.00022988,             0.00022988,             0.00022988
                    449,                0.34523,                0.24641,                0.83224,                0.99753,                      1,                  0.995,                0.98859,                0.23493,                0.18597,                 0.7986,             0.00022592,             0.00022592,             0.00022592
                    450,                0.38468,                0.25094,                0.83055,                0.99752,                      1,                  0.995,                0.98859,                0.23488,                0.18767,                  0.799,             0.00022196,             0.00022196,             0.00022196
                    451,                0.33711,                0.23922,                0.83539,                0.99749,                      1,                  0.995,                0.98913,                0.22504,                0.18389,                0.79892,               0.000218,               0.000218,               0.000218
                    452,                0.36235,                0.24065,                0.80636,                 0.9975,                      1,                  0.995,                0.98919,                0.22181,                0.18752,                0.79815,             0.00021404,             0.00021404,             0.00021404
                    453,                0.37092,                0.26018,                0.83659,                 0.9975,                      1,                  0.995,                0.98942,                0.22207,                0.18965,                0.79926,             0.00021008,             0.00021008,             0.00021008
                    454,                0.37412,                0.25902,                0.84392,                 0.9975,                      1,                  0.995,                0.98942,                0.22207,                0.18965,                0.79926,             0.00020612,             0.00020612,             0.00020612
                    455,                0.32398,                0.24302,                0.83168,                0.99747,                      1,                  0.995,                0.98603,                0.22505,                0.18977,                 0.7995,             0.00020216,             0.00020216,             0.00020216
                    456,                0.35024,                0.25568,                0.81483,                 0.9975,                      1,                  0.995,                0.98603,                 0.2273,                0.19392,                0.80059,              0.0001982,              0.0001982,              0.0001982
                    457,                0.37398,                0.24131,                0.84532,                 0.9975,                      1,                  0.995,                0.98639,                 0.2331,                0.19686,                0.80005,             0.00019424,             0.00019424,             0.00019424
                    458,                 0.3441,                 0.2491,                0.84979,                0.99748,                      1,                  0.995,                0.98654,                0.23246,                0.19163,                 0.7991,             0.00019028,             0.00019028,             0.00019028
                    459,                0.40234,                0.28144,                0.86042,                0.99748,                      1,                  0.995,                0.98529,                0.22571,                0.18662,                0.79508,             0.00018632,             0.00018632,             0.00018632
                    460,                0.37632,                0.26321,                0.85474,                0.99753,                      1,                  0.995,                0.99075,                0.21903,                0.18171,                0.79374,             0.00018236,             0.00018236,             0.00018236
                    461,                0.35741,                0.23172,                0.83247,                0.99751,                      1,                  0.995,                0.99075,                0.22133,                0.18683,                0.79344,              0.0001784,              0.0001784,              0.0001784
                    462,                0.34445,                 0.2287,                0.80625,                0.99751,                      1,                  0.995,                0.99075,                0.22133,                0.18683,                0.79344,             0.00017444,             0.00017444,             0.00017444
                    463,                 0.3505,                0.23485,                0.81763,                0.99751,                      1,                  0.995,                  0.995,                0.22413,                0.18614,                0.79266,             0.00017048,             0.00017048,             0.00017048
                    464,                0.38218,                0.24798,                0.82732,                0.99754,                      1,                  0.995,                0.99051,                0.23686,                0.18999,                0.79338,             0.00016652,             0.00016652,             0.00016652
                    465,                0.36145,                0.24533,                  0.841,                 0.9975,                      1,                  0.995,                0.99057,                0.24337,                0.19007,                0.79559,             0.00016256,             0.00016256,             0.00016256
                    466,                0.33247,                0.22684,                0.83817,                0.99752,                      1,                  0.995,                0.98685,                0.25277,                0.18962,                0.79818,              0.0001586,              0.0001586,              0.0001586
                    467,                0.34606,                0.23974,                0.83871,                0.99752,                      1,                  0.995,                0.98685,                0.24679,                0.18367,                0.79758,             0.00015464,             0.00015464,             0.00015464
                    468,                 0.4742,                 0.4257,                0.96921,                0.99751,                      1,                  0.995,                0.99081,                0.23573,                0.17814,                0.79644,             0.00015068,             0.00015068,             0.00015068
                    469,                0.37102,                0.25745,                0.82646,                0.99753,                      1,                  0.995,                0.99081,                0.22865,                0.18052,                0.79559,             0.00014672,             0.00014672,             0.00014672
                    470,                0.37955,                0.26368,                0.85457,                0.99753,                      1,                  0.995,                0.99081,                0.22865,                0.18052,                0.79559,             0.00014276,             0.00014276,             0.00014276
                    471,                0.31458,                0.22514,                0.81129,                0.99753,                      1,                  0.995,                0.99051,                0.22444,                0.18268,                0.79493,              0.0001388,              0.0001388,              0.0001388
                    472,                0.34128,                0.23052,                0.83915,                0.99752,                      1,                  0.995,                0.99045,                  0.218,                0.17511,                0.79599,             0.00013484,             0.00013484,             0.00013484
                    473,                0.34812,                0.23781,                0.82589,                0.99749,                      1,                  0.995,                0.99045,                 0.2194,                0.17138,                0.79606,             0.00013088,             0.00013088,             0.00013088
                    474,                0.33871,                0.24329,                0.81319,                0.99749,                      1,                  0.995,                0.99021,                0.21663,                0.17016,                0.79541,             0.00012692,             0.00012692,             0.00012692
                    475,                0.32308,                0.22592,                 0.8254,                0.99749,                      1,                  0.995,                0.99021,                0.21511,                0.17027,                0.79507,             0.00012296,             0.00012296,             0.00012296
                    476,                0.31798,                0.21931,                0.81464,                 0.9975,                      1,                  0.995,                0.99021,                0.21499,                 0.1693,                0.79496,               0.000119,               0.000119,               0.000119
                    477,                0.35355,                0.24315,                   0.82,                0.99748,                      1,                  0.995,                0.98992,                0.21392,                0.17508,                0.79493,             0.00011504,             0.00011504,             0.00011504
                    478,                0.31127,                0.22074,                0.80119,                0.99748,                      1,                  0.995,                0.98992,                0.21392,                0.17508,                0.79493,             0.00011108,             0.00011108,             0.00011108
                    479,                0.31785,                0.24446,                0.82128,                0.99751,                      1,                  0.995,                0.98992,                0.21131,                0.17586,                0.79467,             0.00010712,             0.00010712,             0.00010712
                    480,                0.34568,                0.23955,                 0.8354,                0.99749,                      1,                  0.995,                0.98988,                0.20669,                0.17235,                0.79403,             0.00010316,             0.00010316,             0.00010316
                    481,                0.37875,                0.24567,                0.81415,                0.99749,                      1,                  0.995,                0.98988,                0.20487,                0.17092,                0.79317,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.38551,                0.24638,                0.83517,                0.99752,                      1,                  0.995,                0.98566,                0.20241,                0.17647,                0.79303,              9.524e-05,              9.524e-05,              9.524e-05
                    483,                0.32657,                0.23789,                0.81305,                0.99753,                      1,                  0.995,                0.99102,                0.19987,                0.17379,                0.79283,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                0.36688,                0.25538,                0.86962,                0.99753,                      1,                  0.995,                  0.995,                0.19763,                0.16935,                0.79317,              8.732e-05,              8.732e-05,              8.732e-05
                    485,                0.34875,                0.23646,                0.82038,                0.99753,                      1,                  0.995,                  0.995,                0.19981,                0.17313,                0.79342,              8.336e-05,              8.336e-05,              8.336e-05
                    486,                0.36036,                 0.2386,                0.84297,                0.99753,                      1,                  0.995,                  0.995,                0.19981,                0.17313,                0.79342,               7.94e-05,               7.94e-05,               7.94e-05
                    487,                 0.3103,                0.22198,                0.80958,                0.99753,                      1,                  0.995,                  0.995,                0.20382,                0.16525,                0.79445,              7.544e-05,              7.544e-05,              7.544e-05
